cluster_id, type, deleted, created_at, updated_at, memory_max, machine_type.name
61,"compute",true,"2017-08-31T21:15:08.000Z","2018-04-06T04:15:35.000Z","16.0","m4.xlarge"
61,"compute",true,"2017-08-31T21:15:08.000Z","2018-04-06T04:15:35.000Z","16.0","m4.xlarge"
61,"compute",true,"2017-08-31T21:15:08.000Z","2017-10-31T23:34:29.000Z","16.0","m4.xlarge"
61,"compute",true,"2017-08-31T21:15:08.000Z","2018-04-06T04:15:35.000Z","16.0","m4.xlarge"
61,"compute",true,"2017-08-31T21:15:08.000Z","2018-04-06T04:15:35.000Z","16.0","m4.xlarge"
61,"compute",true,"2017-08-31T21:15:08.000Z","2018-04-06T04:15:35.000Z","16.0","m4.xlarge"
61,"compute",true,"2017-08-31T21:15:08.000Z","2018-04-06T04:15:35.000Z","16.0","m4.xlarge"
61,"compute",true,"2017-11-02T14:15:10.000Z","2018-04-06T04:15:35.000Z","16.0","m4.xlarge"
61,"infra",true,"2017-11-14T21:15:09.000Z","2019-01-14T09:15:48.000Z","30.5","r4.xlarge"
61,"compute",true,"2018-03-20T12:15:08.000Z","2018-04-06T04:15:35.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:23.000Z","2018-09-15T00:15:27.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:23.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:23.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:23.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:23.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:23.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:23.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:23.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:24.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:24.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:24.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:24.000Z","2018-09-15T00:15:27.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:24.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-04-02T15:15:24.000Z","2018-08-01T11:15:38.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-07-14T01:15:25.000Z","2018-09-15T00:15:37.000Z","16.0","m4.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:28.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:29.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:29.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:29.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-06T19:15:29.000Z","2018-09-12T19:15:28.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:26.000Z","2018-09-12T22:15:26.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:26.000Z","2018-09-12T22:15:26.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:26.000Z","2018-09-12T22:15:26.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:26.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:26.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:26.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:26.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:26.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:27.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:27.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:27.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:27.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:27.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T21:15:27.000Z","2018-09-12T22:15:27.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:27.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:28.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:28.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-12T23:15:28.000Z","2018-09-13T14:15:29.000Z","0.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2018-09-13T16:15:28.000Z","2019-01-14T09:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-01T16:15:45.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-10-29T06:15:40.000Z","16.0","m5.xlarge"
61,"infra",true,"2019-01-14T07:15:38.000Z","2019-04-04T20:15:40.000Z","61.0","r4.2xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"infra",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","61.0","r4.2xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-03-07T16:15:42.000Z","16.0","m5.xlarge"
61,"infra",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","61.0","r4.2xlarge"
61,"compute",true,"2019-01-14T07:15:38.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:39.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-01-14T07:15:39.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-03-07T17:15:36.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"infra",true,"2019-04-04T21:15:33.000Z","2019-05-28T17:15:48.000Z","61.0","r4.2xlarge"
61,"compute",true,"2019-05-01T17:15:32.000Z","2019-05-28T17:15:48.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-05-28T16:15:25.000Z","2019-06-27T19:15:42.000Z","16.0","m5.xlarge"
61,"infra",true,"2019-05-28T17:15:25.000Z","2019-06-27T19:15:42.000Z","61.0","r4.2xlarge"
61,"infra",true,"2019-05-28T17:15:25.000Z","2019-06-27T19:15:42.000Z","61.0","r4.2xlarge"
61,"infra",true,"2019-05-28T17:15:25.000Z","2019-06-27T19:15:42.000Z","61.0","r4.2xlarge"
61,"infra",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","61.0","r4.2xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2019-08-16T01:15:46.000Z","16.0","m5.xlarge"
61,"infra",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","61.0","r4.2xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"infra",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","61.0","r4.2xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2019-10-29T05:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-06-27T20:15:26.000Z","2019-10-23T21:15:30.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-08-16T02:15:36.000Z","2019-09-08T18:15:57.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-09-08T19:15:31.000Z","2019-10-28T18:15:42.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-10-23T22:15:25.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-10-28T19:15:30.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-10-29T06:15:31.000Z","2019-11-25T07:15:39.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-10-29T06:15:31.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"compute",true,"2019-11-25T08:15:30.000Z","2020-01-14T20:15:43.000Z","16.0","m5.xlarge"
61,"infra",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:36.000Z","61.0","r4.2xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:36.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-02-19T07:15:41.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-04-08T01:15:42.000Z","16.0","m5.xlarge"
61,"infra",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","61.0","r4.2xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"infra",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","61.0","r4.2xlarge"
61,"compute",true,"2020-01-14T18:15:31.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-02-19T08:15:26.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",true,"2020-04-08T02:15:32.000Z","2020-07-07T16:15:37.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"infra",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","61.0","r4.2xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"infra",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","61.0","r4.2xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"infra",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","61.0","r4.2xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
61,"compute",false,"2020-07-07T17:15:27.000Z","2020-07-14T17:15:31.000Z","16.0","m5.xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:20.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:23.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:23.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:23.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:23.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:34.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2020-03-11T02:15:27.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:23.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2020-02-19T19:15:27.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:23.000Z","32.0","m4.2xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2017-12-04T16:16:35.000Z","16.0","m4.xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:23.000Z","32.0","m4.2xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"infra",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","160.0","m4.10xlarge"
62,"infra",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","160.0","m4.10xlarge"
62,"infra",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","160.0","m4.10xlarge"
62,"compute",false,"2017-07-07T14:47:53.000Z","2020-07-14T17:15:19.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:23.000Z","32.0","m4.2xlarge"
62,"compute",true,"2017-07-07T14:47:53.000Z","2019-10-18T18:15:22.000Z","32.0","m4.2xlarge"
